Linha;Erro;Conteúdo
59147;Colunas incorretas (3 de 1);GOIÁS;FORMOSA;UNIVERSIDADE CESUMAR;UNICESUMAR;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;;;12;25
59160;Colunas incorretas (3 de 1);SÃO PAULO;SANTA CRUZ DO RIO PARDO;UNIVERSIDADE CESUMAR;UNICESUMAR;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;;;18;28
59163;Colunas incorretas (3 de 1);GOIÁS;VALPARAÍSO DE GOIÁS;UNIVERSIDADE CESUMAR;UNICESUMAR;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;;;;15
59170;Colunas incorretas (3 de 1);SÃO PAULO;COTIA;UNIVERSIDADE CESUMAR;UNICESUMAR;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;;;;17
59228;Colunas incorretas (3 de 1);SÃO PAULO;ITU;UNIVERSIDADE CRUZEIRO DO SUL;CRUZEIRO DO SUL;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;7;8;13;17;19
59248;Colunas incorretas (2 de 1);MATO GROSSO;CUIABÁ;UNIVERSIDADE CRUZEIRO DO SUL;CRUZEIRO DO SUL;Universidade;Privada com fins lucrativos ;OFTÁLMICA; OPTOMETRIA E ORTÓPTICA;Óptica E Optometria;EaD;Bacharelado;;;;;;;1;0;1
59344;Colunas incorretas (2 de 1);MINAS GERAIS;BELO HORIZONTE;UNIVERSIDADE ESTÁCIO DE SÁ;ESTÁCIO;Universidade;Privada com fins lucrativos ;SERVIÇOS JURÍDICOS; REGISTRAIS E NOTARIAIS;Serviços Jurídicos E Notariais;EaD;Tecnológico;;;;;;;;9;12
59377;Colunas incorretas (2 de 1);SERGIPE;ARACAJU;UNIVERSIDADE ESTÁCIO DE SÁ;ESTÁCIO;Universidade;Privada com fins lucrativos ;SERVIÇOS JURÍDICOS; REGISTRAIS E NOTARIAIS;Serviços Jurídicos E Notariais;EaD;Tecnológico;;;;;;;;6;10
59482;Colunas incorretas (2 de 1);SÃO PAULO;OSASCO;UNIVERSIDADE NOVE DE JULHO;UNINOVE;Universidade;Privada sem fins lucrativos ;SERVIÇOS JURÍDICOS; REGISTRAIS E NOTARIAIS;GESTÃO DE SERVIÇOS JURÍDICOS;EaD;Tecnológico;;;;;2;29;44;37;16
59520;Colunas incorretas (3 de 1);SÃO PAULO;SOROCABA;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;Presencial;Tecnológico;229;305;324;318;284;278;193;120;74
59720;Colunas incorretas (3 de 1);RIO DE JANEIRO;RIO DE JANEIRO;UNIVERSIDADE VEIGA DE ALMEIDA;UVA;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;Estética E Cosmética;EaD;Tecnológico;;;;;;;;24;44
59752;Colunas incorretas (3 de 1);PARANÁ;PITANGA;CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL;UNIBRASIL;Centro Universitário;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;Estética E Cosmética;EaD;Tecnológico;;;;;;;;23;30
59814;Colunas incorretas (2 de 1);PARANÁ;COLOMBO;CENTRO UNIVERSITÁRIO DE ENSINO; CIÊNCIA E TECNOLOGIA DO PARANÁ;FAESP;Centro Universitário;Privada sem fins lucrativos ;PEDAGOGIA;PEDAGOGIA;EaD;Licenciatura;;;;;12;28;;24;30
59907;Colunas incorretas (3 de 1);GOIÁS;GOIÂNIA;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;ESTÁCIO;Centro Universitário;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;;;15;21
59968;Colunas incorretas (3 de 1);RIO GRANDE DO SUL;GETÚLIO VARGAS;CENTRO UNIVERSITÁRIO IDEAU;FACULDADE IDEAU;Centro Universitário;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;Presencial;Tecnológico;;;;;11;21;41;37;32
60026;Colunas incorretas (2 de 1);RIO GRANDE DO SUL;ITAQUI;CENTRO UNIVERSITÁRIO INTERNACIONAL;UNINTER;Centro Universitário;Privada com fins lucrativos ;SERVIÇOS JURÍDICOS; REGISTRAIS E NOTARIAIS;GESTÃO DE SERVIÇOS JURÍDICOS E NOTARIAIS;EaD;Tecnológico;11;24;32;55;57;57;39;37;37
60036;Colunas incorretas (2 de 1);RIO GRANDE DO SUL;PORTO XAVIER;CENTRO UNIVERSITÁRIO INTERNACIONAL;UNINTER;Centro Universitário;Privada com fins lucrativos ;SERVIÇOS JURÍDICOS; REGISTRAIS E NOTARIAIS;GESTÃO DE SERVIÇOS JURÍDICOS E NOTARIAIS;EaD;Tecnológico;1;1;1;6;9;18;18;12;27
60092;Colunas incorretas (3 de 1);PARÁ;PARAUAPEBAS;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIASSELVI;Centro Universitário;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E IMAGEM PESSOAL;EaD;Tecnológico;;;;;3;36;49;54;43
60250;Colunas incorretas (2 de 1);RIO DE JANEIRO;RIO DE JANEIRO;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIASSELVI;Centro Universitário;Privada com fins lucrativos ;SERVIÇOS JURÍDICOS; REGISTRAIS E NOTARIAIS;Gestão De Serviços Jurídicos;EaD;Tecnológico;;;;;;;;;
60293;Colunas incorretas (3 de 1);MINAS GERAIS;BOM DESPACHO;CENTRO UNIVERSITÁRIO UNA DE BOM DESPACHO;UNIPAC;Centro Universitário;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;Presencial;Tecnológico;;;;;35;61;72;54;33
60305;Colunas incorretas (3 de 1);PARÁ;XINGUARA;CENTRO UNIVERSITÁRIO UNIBTA;IBTA;Centro Universitário;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;Estética E Cosmética;EaD;Tecnológico;;;;;;;8;8;3
60400;Colunas incorretas (2 de 1);MATO GROSSO;CUIABÁ;FACULDADE FILADELFIA DE TECNOLOGIA;;Faculdade;Privada com fins lucrativos ;OFTÁLMICA; OPTOMETRIA E ORTÓPTICA;Optometria;EaD;Bacharelado;;;;;;;;;12
60414;Colunas incorretas (3 de 1);DISTRITO FEDERAL;BRASÍLIA;Faculdade Metropolitana do Estado de São Paulo;FAMEESP;Faculdade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;Estética E Cosmética;EaD;Tecnológico;;;;;;;;;13
60457;Colunas incorretas (2 de 1);PARANÁ;MANDAGUARI;FUNDAÇÃO FACULDADE DE FILOSOFIA; CIÊNCIAS E LETRAS DE MANDAGUARI;FAFIMAN;Faculdade;Pública Municipal ;ADMINISTRAÇÃO;ADMINISTRAÇÃO;Presencial;Bacharelado;143;130;81;88;77;67;;27;37
60495;Colunas incorretas (2 de 1);RONDÔNIA;GUAJARÁ-MIRIM;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;CIÊNCIAS;CIÊNCIAS - QUÍMICA/BIOLOGIA;Presencial;Licenciatura;;;;;58;42;38;37;32
60496;Colunas incorretas (2 de 1);RONDÔNIA;NOVA MAMORÉ;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;PEDAGOGIA;PEDAGOGIA;EaD;Licenciatura;;;;;;;;;20
60497;Colunas incorretas (3 de 1);BAHIA;VITÓRIA DA CONQUISTA;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DA BAHIA;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;ADMINISTRAÇÃO PÚBLICA;Administração Pública;EaD;Bacharelado;;;;;;;;;24
60498;Colunas incorretas (3 de 1);PERNAMBUCO;SANTA CRUZ DO CAPIBARIBE;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DE PERNAMBUCO;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;MATEMÁTICA;MATEMÁTICA;EaD;Licenciatura;31;61;35;70;36;47;46;28;55
60499;Colunas incorretas (3 de 1);RORAIMA;IRACEMA;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DE RORAIMA;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;PEDAGOGIA;Pedagogia;EaD;Licenciatura;;;;;;;;;37
60500;Colunas incorretas (3 de 1);RORAIMA;NORMANDIA;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DE RORAIMA;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;PEDAGOGIA;Pedagogia;EaD;Licenciatura;;;;;;;;;33
60501;Colunas incorretas (3 de 1);CEARÁ;SOBRAL;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DO CEARÁ;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;Engenharia De Controle E Automação;Presencial;Bacharelado;;;;;;;;;
60502;Colunas incorretas (3 de 1);ESPÍRITO SANTO;ARACRUZ;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;LETRAS;LETRAS - LÍNGUA PORTUGUESA;EaD;Licenciatura;;;;45;47;39;;40;41
60503;Colunas incorretas (3 de 1);MARANHÃO;BARRA DO CORDA;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;MATEMÁTICA;MATEMÁTICA;EaD;Licenciatura;;;;;;;;;
60504;Colunas incorretas (3 de 1);MINAS GERAIS;ITAMARANDIBA;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;LETRAS;LETRAS - LIBRAS;EaD;Licenciatura;;;;;;31;26;;
60505;Colunas incorretas (3 de 1);MINAS GERAIS;ARAÇUAÍ;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;BIOLOGIA;CIÊNCIAS BIOLÓGICAS;EaD;Licenciatura;;;;;;;;;
60506;Colunas incorretas (3 de 1);PARANÁ;ASSIS CHATEAUBRIAND;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DO PARANÁ;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;BIOLOGIA;CIÊNCIAS BIOLÓGICAS;Presencial;Licenciatura;;25;24;73;95;89;69;54;43
60507;Colunas incorretas (3 de 1);TOCANTINS;GURUPI;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DO TOCANTINS;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;LETRAS;Letras - Língua Inglesa;EaD;Licenciatura;;;;;;;;;
60508;Colunas incorretas (3 de 1);RIO GRANDE DO SUL;SANTA ROSA;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA FARROUPILHA;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;PEDAGOGIA;PROGRAMA ESPECIAL DE GRADUAÇÃO DE FORMAÇÃO DE PROFESSORES PARA A EDUCAÇÃO PROFISSIONAL;EaD;Licenciatura;;;;;38;33;29;7;37
60701;Colunas incorretas (3 de 1);PERNAMBUCO;CARUARU;UNIVERSIDADE CESUMAR;UNICESUMAR;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;;;;
60712;Colunas incorretas (3 de 1);SÃO PAULO;CARAGUATATUBA;UNIVERSIDADE CIDADE DE SÃO PAULO;UNICID;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;8;13;16;18;19
60743;Colunas incorretas (3 de 1);PARÁ;BARCARENA;UNIVERSIDADE CRUZEIRO DO SUL;CRUZEIRO DO SUL;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;2;3;22;13;10
60763;Colunas incorretas (3 de 1);PARAÍBA;JOÃO PESSOA;UNIVERSIDADE CRUZEIRO DO SUL;CRUZEIRO DO SUL;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;10;25;28;31;15
60764;Colunas incorretas (3 de 1);SÃO PAULO;ITAPEVI;UNIVERSIDADE CRUZEIRO DO SUL;CRUZEIRO DO SUL;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;1;4;6;12;7
60842;Colunas incorretas (3 de 1);RIO DE JANEIRO;QUEIMADOS;UNIVERSIDADE ESTÁCIO DE SÁ;ESTÁCIO;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;1;7;34;33;19
60862;Colunas incorretas (2 de 1);SÃO PAULO;SÃO PAULO;UNIVERSIDADE ESTÁCIO DE SÁ;ESTÁCIO;Universidade;Privada com fins lucrativos ;SERVIÇOS JURÍDICOS; REGISTRAIS E NOTARIAIS;Serviços Jurídicos E Notariais;EaD;Tecnológico;;;;;;;;6;9
60882;Colunas incorretas (3 de 1);BAHIA;ALAGOINHAS;UNIVERSIDADE ESTÁCIO DE SÁ;ESTÁCIO;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;4;20;29;20
60989;Colunas incorretas (3 de 1);PARANÁ;CIANORTE;UNIVERSIDADE PARANAENSE;UNIPAR;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;Presencial;Tecnológico;138;132;98;91;70;56;29;41;42
60991;Colunas incorretas (3 de 1);AMAZONAS;TEFÉ;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;;16;24;24
61120;Colunas incorretas (3 de 1);ESPÍRITO SANTO;BARRA DE SÃO FRANCISCO;UNIVERSIDADE PITÁGORAS UNOPAR ANHANGUERA;UNOPAR;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;;;;17
61300;Colunas incorretas (3 de 1);SÃO PAULO;SUZANO;CENTRO UNIVERSITÁRIO BRAZ CUBAS;BRAZ CUBAS;Centro Universitário;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;Estética E Cosmética;EaD;Tecnológico;;;;;;;4;13;19
61401;Colunas incorretas (3 de 1);RIO DE JANEIRO;NITERÓI;CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO;ESTÁCIO;Centro Universitário;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;41;80;58;35
61511;Colunas incorretas (2 de 1);RIO GRANDE DO SUL;NOVO HAMBURGO;CENTRO UNIVERSITÁRIO INTERNACIONAL;UNINTER;Centro Universitário;Privada com fins lucrativos ;SERVIÇOS JURÍDICOS; REGISTRAIS E NOTARIAIS;GESTÃO DE SERVIÇOS JURÍDICOS E NOTARIAIS;EaD;Tecnológico;11;20;23;36;40;30;20;24;25
61715;Colunas incorretas (3 de 1);MARANHÃO;SÃO LUÍS;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIASSELVI;Centro Universitário;Privada com fins lucrativos ;SERVIÇOS JURÍDICOS; REGISTRAIS E NOTARIAIS;Gestão De Serviços Jurídicos; Notariais E De Registro;EaD;Tecnológico;;;;;;;15;21;39
61777;Colunas incorretas (3 de 1);SANTA CATARINA;CURITIBANOS;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIASSELVI;Centro Universitário;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E IMAGEM PESSOAL;EaD;Tecnológico;;;;;35;55;40;39;38
61847;Colunas incorretas (3 de 1);CEARÁ;MARACANAÚ;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;UNINASSAU;Centro Universitário;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;2;1;8;17
61870;Colunas incorretas (3 de 1);PERNAMBUCO;PETROLINA;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;UNINASSAU;Centro Universitário;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;;;;
61919;Colunas incorretas (3 de 1);PARANÁ;CURITIBA;CENTRO UNIVERSITÁRIO UNIFATECIE;FATECIE;Centro Universitário;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;Estética E Cosmética;EaD;Tecnológico;;;;;;;;6;15
61998;Colunas incorretas (3 de 1);MATO GROSSO DO SUL;CAMPO GRANDE;FACULDADE ESTÁCIO DE SÁ DE CAMPO GRANDE;ESTÁCIO;Faculdade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;Estética E Cosmética;Presencial;Tecnológico;;;;;;;1;40;30
62014;Colunas incorretas (3 de 1);PARANÁ;CURITIBA;Faculdade Metropolitana do Estado de São Paulo;FAMEESP;Faculdade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;Estética E Cosmética;EaD;Tecnológico;;;;;;;;;8
62064;Colunas incorretas (2 de 1);MINAS GERAIS;SANTA RITA DO SAPUCAÍ;FAI - CENTRO DE ENSINO SUPERIOR EM GESTÃO; TECNOLOGIA E EDUCAÇÃO;FAI;Faculdade;Privada sem fins lucrativos ;CIÊNCIAS CONTÁBEIS;CIÊNCIAS CONTÁBEIS;Presencial;Bacharelado;;;40;48;47;66;68;47;33
62068;Colunas incorretas (2 de 1);PARANÁ;MANDAGUARI;FUNDAÇÃO FACULDADE DE FILOSOFIA; CIÊNCIAS E LETRAS DE MANDAGUARI;FAFIMAN;Faculdade;Pública Municipal ;CIÊNCIAS CONTÁBEIS;CIÊNCIAS CONTÁBEIS;Presencial;Bacharelado;152;122;87;90;83;74;;26;21
62112;Colunas incorretas (2 de 1);RONDÔNIA;COLORADO DO OESTE;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;GESTÃO COMERCIAL;Gestão Comercial;EaD;Tecnológico;;;;;;;;23;35
62113;Colunas incorretas (2 de 1);RONDÔNIA;JI-PARANÁ;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;PEDAGOGIA;PEDAGOGIA;EaD;Licenciatura;;;;;;;;;30
62114;Colunas incorretas (3 de 1);BAHIA;BRUMADO;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DA BAHIA;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;FÍSICA;FÍSICA;EaD;Licenciatura;;;;;;50;1;15;10
62115;Colunas incorretas (3 de 1);BAHIA;PAULO AFONSO;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DA BAHIA;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;MATEMÁTICA;MATEMÁTICA;EaD;Licenciatura;;;;;;;;;
62116;Colunas incorretas (3 de 1);SÃO PAULO;CAPIVARI;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DE SÃO PAULO;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;QUÍMICA;QUÍMICA;Presencial;Licenciatura;;27;40;50;52;49;50;51;31
62117;Colunas incorretas (3 de 1);ESPÍRITO SANTO;VENDA NOVA DO IMIGRANTE;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;SISTEMAS PARA INTERNET;Sistemas Para Internet;EaD;Tecnológico;;;;;;;;;39
62118;Colunas incorretas (3 de 1);MARANHÃO;PINHEIRO;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;GESTÃO AMBIENTAL;Gestão Ambiental;Presencial;Tecnológico;;;;;;;;29;40
62119;Colunas incorretas (3 de 1);MARANHÃO;DOM PEDRO;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;QUÍMICA;QUÍMICA;EaD;Licenciatura;16;6;1;39;;;;51;27
62120;Colunas incorretas (3 de 1);MINAS GERAIS;TAIOBEIRAS;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;BIOLOGIA;CIÊNCIAS BIOLÓGICAS;EaD;Licenciatura;;;;;;;;;
62121;Colunas incorretas (3 de 1);PIAUÍ;LUZILÂNDIA;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DO PIAUÍ;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;PEDAGOGIA;Pedagogia;EaD;Licenciatura;;;;;;;;;
62122;Colunas incorretas (3 de 1);TOCANTINS;ARAGUATINS;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA DO TOCANTINS;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;PEDAGOGIA;Pedagogia Em Educação Profissional E Tecnológica;EaD;Licenciatura;;;;;;;;;
62123;Colunas incorretas (3 de 1);RIO GRANDE DO SUL;ALEGRETE;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA FARROUPILHA;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;QUÍMICA;QUÍMICA;Presencial;Licenciatura;72;79;83;79;78;71;56;44;38
62124;Colunas incorretas (3 de 1);RIO GRANDE DO SUL;SÃO GABRIEL;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA FARROUPILHA;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;PEDAGOGIA;Pedagogia;EaD;Licenciatura;;;;;;;;;
62125;Colunas incorretas (3 de 1);RIO GRANDE DO SUL;PELOTAS;INSTITUTO FEDERAL DE EDUCAÇÃO; CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE;IFCT;Instituto Federal de Educação; Ciência e Tecnologia;Pública Federal;BIOLOGIA;CIÊNCIAS BIOLÓGICAS;Presencial;Licenciatura;37;52;68;60;58;69;61;55;36
62268;Colunas incorretas (3 de 1);SÃO PAULO;TAQUARITUBA;UNIVERSIDADE CESUMAR;UNICESUMAR;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;;;13;17
62287;Colunas incorretas (3 de 1);MINAS GERAIS;MARIANA;UNIVERSIDADE CESUMAR;UNICESUMAR;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;;;17;21
62293;Colunas incorretas (3 de 1);MINAS GERAIS;PARACATU;UNIVERSIDADE CESUMAR;UNICESUMAR;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;;;16;24
62308;Colunas incorretas (3 de 1);PARANÁ;PÉROLA;UNIVERSIDADE CESUMAR;UNICESUMAR;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;;25;36;40
62319;Colunas incorretas (3 de 1);MATO GROSSO DO SUL;NOVA ANDRADINA;UNIVERSIDADE CESUMAR;UNICESUMAR;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;;;19;30
62327;Colunas incorretas (3 de 1);RIO GRANDE DO SUL;BAGÉ;UNIVERSIDADE CESUMAR;UNICESUMAR;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;;;;;6
62341;Colunas incorretas (3 de 1);SÃO PAULO;SOROCABA;UNIVERSIDADE CIDADE DE SÃO PAULO;UNICID;Universidade;Privada com fins lucrativos ;ESTETICA; COSMETICA; BELEZA E IMAGEM PESSOAL;ESTÉTICA E COSMÉTICA;EaD;Tecnológico;;;;;19;32;33;33;31
62354;Colunas incorretas (2 de 1);SÃO PAULO;SÃO JOSÉ DOS CAMPOS;UNIVERSIDADE CIDADE DE SÃO PAULO;UNICID;Universidade;Privada com fins lucrativos ;OFTÁLMICA; OPTOMETRIA E ORTÓPTICA;Óptica E Optometria;EaD;Bacharelado;;;;;;;;13;18
